CodigoDoPrograma,NomeDoPrograma,SiglaIes,IesCd,Local,MunicipioCd,AreaDeAvaliacao,Modalidade,Nivel,DataInicioMestrado,DataInicioDoutorado,Nota1998,Nota2001,Nota2004,Nota2007,Nota2010,Nota2013,Recomend,Nota2017,NotaCtc,NotaReconsideracao,NotaFinal,DoutoradoDescredenciado,Reconsideracao,Acompanhento,IesNome,IesSigla,IesSiglaAgrupada,NaturezaJuridica,NaturezaJuridicaMec,Comunitaria,Filantropica,Confessional,MunicipioCdCompleto,Pais,Regiao,UfCd,UfNome,Uf,Mesorregiao,Microrregiao,Municipio,CodRgi,RegiaoGeograficaImediata,CodRgint,RegiaoGeograficaIntermediaria,IndiceDeGini2010,PercDosOcupadosComSuperiorCompleto18AnosOuMais2010,PopulacaoTotal2010,PopulacaoRural2010,PopulacaoUrbana2010,Idhm2010,IdhmRenda2010,IdhmLongevidade2010,IdhmEducacao2010,SubindiceDeEscolaridadeIdhmEducacao2010,PercDe25AnosOuMaisComSuperiorCompleto2010,ExpectativaDeAnosDeEstudo2010,TaxaDeFrequenciaBrutaAoSuperior2010,TaxaDeFrequenciaLiquidaAoSuperior2010,RendaPerCapita2010,PopulacaoRgi,PopulacaoRgInt,GrandeArea,Colegio,ViceCoordenador,ExperienciaCoordenador,SelecaoCoordenador,MinimoDocentesDO,MinimoDocentesME,MinimoDocentesMP,MediaIDEB,NaturezaJuridicaDetalhada,Descontinuidade,Involucao,Estagnacao,Risco,EstagnadoTipo,NotaAnterior,VariacaoNota,PPGsPorMunicipio,PPGsPorRGI,PPGsPorRGInt,PPGsPorUF,PercRiscoPorUf,PercRiscoPorMunicipio,PercRiscoPorRegiao,PercRiscoPorRGI,PercRiscoPorRGInt,PPGsPorIES,MediaPonderadaNotas,ProporcaoNotas567,IdadePPG,PropPosGraduadosMun,PropPosGraduadosRGI,PropPosGraduadosRGInt,PropSuperiorMun,PropSuperiorRGI,PropSuperiorRGInt,DensidadePPGMun,6,DensidadePPGRGI,DensidadePPGRGInt,Permanentes,PropSenior,PropJunior,PropSeniorJunior,PermanentesPorMinimo
23001011056P0,Ciências Climáticas,UFRN,23001011,Natal (RN),2408102,GEOCIÊNCIAS,ACADÊMICO,Mestrado/Doutorado,2012-01-01,2010-01-01,,,,,,4,,4,4,,4,,Não,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Ciências Exatas e da Terra,"Ciências Exatas, Tecnológicas e Multidisciplinar",,,,10,8,8,3.93,Pública Federal,0,0,0,0,"",4,0,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,6,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,14,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.4
23001011028P7,GEOGRAFIA,UFRN,23001011,Natal (RN),2408102,GEOGRAFIA,ACADÊMICO,Mestrado/Doutorado,2000-01-01,2013-01-01,,3,3,3,4,4,,5,5,,5,,Não,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Ciências Humanas,Humanidades,,,,8,8,8,3.93,Pública Federal,0,0,0,0,"",4,1,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,16,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,15,0.06666666666666667,0,0.06666666666666667,1.88
23001011078P4,PROGRAMA DE POS-GRADUAÇÃO EM GEOGRAFIA - MESTRADO PROFISSIONAL,UFRN,23001011,Natal (RN),2408102,GEOGRAFIA,PROFISSIONAL,Mestrado Profissional,2015-08-10,,,,,,,,4,3,3,3,3,,Sim,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Ciências Humanas,Humanidades,SIM,18,ELEICAO,8,8,8,3.93,Pública Federal,0,1,0,1,"",4,-1,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,1,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,11,0,0.36363636363636365,0.36363636363636365,1.38
23001011038P2,HISTÓRIA,UFRN,23001011,Natal (RN),2408102,HISTÓRIA,ACADÊMICO,Mestrado,2005-01-01,,,,,3,3,3,,4,4,,4,,Não,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Ciências Humanas,Humanidades,,,,10,10,8,3.93,Pública Federal,0,0,0,0,"",3,1,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,11,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,12,0,0,0,1.2
23001011066P6,Gestão de Processos Institucionais,UFRN,23001011,Natal (RN),2408102,INTERDISCIPLINAR,PROFISSIONAL,Mestrado Profissional,2013-01-01,,,,,,,,3,3,3,,3,,Não,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Multidisciplinar,"Ciências Exatas, Tecnológicas e Multidisciplinar",,,,12,12,12,3.93,Pública Federal,0,0,0,0,"",3,0,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,3,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,12,0,0.25,0.25,1
23001011079P0,"CIÊNCIA, TECNOLOGIA E INOVAÇÃO",UFRN,23001011,Natal (RN),2408102,INTERDISCIPLINAR,PROFISSIONAL,Mestrado Profissional,2015-08-03,,,,,,,,3,2,2,3,3,,Sim,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Multidisciplinar,"Ciências Exatas, Tecnológicas e Multidisciplinar",SIM,25,ELEICAO,12,12,12,3.93,Pública Federal,0,0,0,0,"",3,0,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,1,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,11,0,0,0,0.92
23001011013P0,ESTUDOS DA LINGUAGEM,UFRN,23001011,Natal (RN),2408102,LINGUÍSTICA E LITERATURA,ACADÊMICO,Mestrado/Doutorado,1993-01-01,2006-01-01,4,3,4,4,4,4,,5,5,,5,,Não,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,"Linguística, Letras e Artes",Humanidades,SIM,17,ELEICAO,12,8,6,3.93,Pública Federal,0,0,0,0,"",4,1,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,23,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,40,0.075,0.075,0.15,3.33
23001011069P5,LETRAS,UFRN,23001011,Natal (RN),2408102,LINGUÍSTICA E LITERATURA,PROFISSIONAL,Mestrado Profissional,2013-01-01,,,,,,,,4,4,4,,4,,Não,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,"Linguística, Letras e Artes",Humanidades,,,,12,8,6,3.93,Pública Federal,0,0,0,0,"",4,0,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,3,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,513,0.0682261208576998,0.253411306042885,0.3216374269005848,85.5
23001011042P0,MATEMÁTICA APLICADA E ESTATISTICA,UFRN,23001011,Natal (RN),2408102,MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,ACADÊMICO,Mestrado,2006-01-01,,,,,3,3,3,,3,3,3,3,,Sim,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Ciências Exatas e da Terra,"Ciências Exatas, Tecnológicas e Multidisciplinar",SIM,2,ELEICAO,8,8,8,3.93,Pública Federal,0,0,1,1,3x3,3,0,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,10,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,15,0,0.2,0.2,1.88
23001011026P4,CIÊNCIA E ENGENHARIA DE MATERIAIS,UFRN,23001011,Natal (RN),2408102,MATERIAIS,ACADÊMICO,Mestrado/Doutorado,2004-01-01,1998-01-01,,4,4,6,6,6,,7,7,,7,,Não,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Multidisciplinar,"Ciências Exatas, Tecnológicas e Multidisciplinar",,,,10,7,7,3.93,Pública Federal,0,0,0,0,"",6,1,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,18,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,14,0.14285714285714285,0.07142857142857142,0.21428571428571427,1.4
23001011031P8,CIÊNCIAS DA SAÚDE,UFRN,23001011,Natal (RN),2408102,MEDICINA II,ACADÊMICO,Mestrado/Doutorado,2001-01-01,2005-01-01,,,5,5,5,5,,5,5,5,5,,Sim,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Ciências da Saúde,Ciências da Vida,,,,12,10,10,3.93,Pública Federal,0,0,0,0,"",5,0,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,15,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,34,0.20588235294117646,0.14705882352941177,0.35294117647058826,2.83
23001011075P5,Nutrição,UFRN,23001011,Natal (RN),2408102,NUTRIÇÃO,ACADÊMICO,Mestrado,2014-03-17,,,,,,,,3,3,3,,3,,Não,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Ciências da Saúde,Ciências da Vida,SIM,33,ELEICAO,10,10,10,3.93,Pública Federal,0,0,0,0,"",3,0,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,2,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,12,0,0.25,0.25,1.2
23001011005P7,PATOLOGIA ORAL,UFRN,23001011,Natal (RN),2408102,ODONTOLOGIA,ACADÊMICO,Mestrado/Doutorado,1978-01-01,1997-01-01,5,4,3,4,4,4,,4,4,,4,,Não,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Ciências da Saúde,Ciências da Vida,,,,10,10,10,3.93,Pública Federal,0,0,1,1,4x4,4,0,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,38,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,12,0.16666666666666666,0,0.16666666666666666,1.2
23001011033P0,Saúde Coletiva,UFRN,23001011,Natal (RN),2408102,ODONTOLOGIA,ACADÊMICO,Mestrado/Doutorado,2003-01-01,2011-01-01,,,3,3,3,4,,4,4,,4,,Não,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Ciências da Saúde,Ciências da Vida,,,,10,10,10,3.93,Pública Federal,0,0,0,0,"",4,0,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,13,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,32,0,0.28125,0.28125,3.2
23001011055P4,ESTUDOS URBANOS E REGIONAIS,UFRN,23001011,Natal (RN),2408102,PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA,ACADÊMICO,Mestrado,2010-01-01,,,,,,,3,,4,4,,4,,Não,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Ciências Sociais Aplicadas,Humanidades,,,,10,8,8,3.93,Pública Federal,0,0,0,0,"",3,1,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,6,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,14,0.21428571428571427,0.21428571428571427,0.42857142857142855,1.75
23001011058P3,DEMOGRAFIA,UFRN,23001011,Natal (RN),2408102,PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA,ACADÊMICO,Mestrado,2011-01-01,,,,,,,3,,4,4,,4,,Não,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Ciências Sociais Aplicadas,Humanidades,SIM,24,ELEICAO,10,8,8,3.93,Pública Federal,0,0,0,0,"",3,1,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,5,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,12,0.08333333333333333,0.5,0.5833333333333334,1.5
23001011003P4,PSICOBIOLOGIA,UFRN,23001011,Natal (RN),2408102,PSICOLOGIA,ACADÊMICO,Mestrado/Doutorado,1985-01-01,1998-01-01,5,5,5,5,5,6,,6,6,,6,,Não,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Ciências Humanas,Humanidades,,,,8,8,8,3.93,Pública Federal,0,0,0,0,"",6,0,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,31,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,20,0.05,0.05,0.1,2.5
23001011025P8,PSICOLOGIA,UFRN,23001011,Natal (RN),2408102,PSICOLOGIA,ACADÊMICO,Mestrado/Doutorado,1999-01-01,2010-01-01,,4,5,5,5,5,,5,5,,5,,Não,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Ciências Humanas,Humanidades,,,,8,8,8,3.93,Pública Federal,0,0,0,0,"",5,0,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,17,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,16,0.125,0,0.125,2
23004010005P6,PSICOLOGIA ORGANIZACIONAL E DO TRABALHO,UNP,23004010,Natal (RN),2408102,PSICOLOGIA,PROFISSIONAL,Mestrado Profissional,2015-07-31,,,,,,,,3,3,3,,3,,Não,não,Universidade Potiguar,UNP,UNP,Particular,Privada com fins lucrativos,,,,2408102,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Ciências Humanas,Humanidades,NAO,42,DESIGNACAO,8,8,8,3.93,Privada com fins lucrativos,0,0,0,0,"",3,0,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,6,3.5,0,1,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,9,0,0.4444444444444444,0.4444444444444444,1.12
23001011012P3,QUÍMICA,UFRN,23001011,Natal (RN),2408102,QUÍMICA,ACADÊMICO,Mestrado/Doutorado,1990-01-01,2002-01-01,3,4,5,4,4,4,,4,4,,4,,Não,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Ciências Exatas e da Terra,"Ciências Exatas, Tecnológicas e Multidisciplinar",SIM,49,ELEICAO,15,12,8,3.93,Pública Federal,0,0,1,1,4x4,4,0,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,26,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,21,0.09523809523809523,0.047619047619047616,0.14285714285714285,1.4
23001011072P6,Gestão da Qualidade em Serviços de Saúde,UFRN,23001011,Natal (RN),2408102,SAÚDE COLETIVA,PROFISSIONAL,Mestrado Profissional,2014-07-03,,,,,,,,3,3,3,,3,,Não,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Ciências da Saúde,Ciências da Vida,,,,10,10,10,3.93,Pública Federal,0,0,0,0,"",3,0,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,2,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,17,0.058823529411764705,0.35294117647058826,0.4117647058823529,1.7
23001011171P4,SAÚDE COLETIVA,UFRN,23001011,Natal (RN),2408102,SAÚDE COLETIVA,ACADÊMICO,Mestrado,2015-12-28,,,,,,,,3,3,3,,3,,Não,sim,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Ciências da Saúde,Ciências da Vida,,,,10,10,10,3.93,Pública Federal,0,0,0,0,"",3,0,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,1,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,12,0,1,1,1.2
23001011027P0,SERVIÇO SOCIAL,UFRN,23001011,Natal (RN),2408102,SERVIÇO SOCIAL,ACADÊMICO,Mestrado/Doutorado,2000-01-01,2016-08-01,,3,3,3,3,4,,4,4,,4,,Não,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Ciências Sociais Aplicadas,Humanidades,SIM,48,ELEICAO,10,7,7,3.93,Pública Federal,0,0,0,0,"",4,0,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,16,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,14,0.07142857142857142,0.07142857142857142,0.14285714285714285,1.4
23001011004P0,CIÊNCIAS SOCIAIS,UFRN,23001011,Natal (RN),2408102,SOCIOLOGIA,ACADÊMICO,Mestrado/Doutorado,1979-01-01,2001-01-01,4,4,4,4,4,4,,3,3,3,3,2,Sim,não,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,UFRN,Pública Federal,Pública Federal,,,,2407104,Brasil,Nordeste,24,Rio Grande do Norte,RN,Leste Potiguar,Natal,Natal,240001,Natal,2401,Natal,0.61,0.1672,803739,--,803739,0.76,0.77,0.84,0.69,0.65,0.1487,9.85,0.4351,0.2124,950.34,1498843,1968973,Ciências Humanas,Humanidades,,,,8,8,8,3.93,Pública Federal,1,0,0,1,"",4,-1,79,81,81,104,0.20192307692307693,0.24050632911392406,0.24911452184179456,0.2345679012345679,0.2345679012345679,73,3.89,0.2465753424657534,37,0.020808593740733856,0.015924973923342575,0.013318893010027883,0.1843049463411952,0.13784506208952668,0.11553634583084595,53,6,39,36,23,0.34782608695652173,0,0.34782608695652173,2.88
